crossing time (s)	slope (V/s)	crossing number
5918.586825	12.114473	3959
5919.605837	12.055305	3960
5920.614662	12.271871	3961
5921.633405	12.171856	3962
5922.642180	12.082251	3963
5923.661899	12.065484	3964
5924.668786	11.894155	3965
5925.687781	11.881596	3966
5926.693696	11.963405	3967
5927.714403	11.940700	3968
5928.719665	12.067581	3969
5929.741520	11.997051	3970
5930.747724	11.954800	3971
5931.768871	11.848211	3972
5932.773844	11.748573	3973
5933.795243	11.838962	3974
5934.800863	11.969582	3975
5935.822668	11.984990	3976
5936.828593	11.914417	3977
5937.849784	11.948598	3978
5938.854034	11.685701	3979
5939.877276	11.662496	3980
5940.880513	11.747191	3981
5941.902496	11.671261	3982
5942.908512	11.858582	3983
5943.929859	11.801921	3984
5944.934131	11.706681	3985
5945.957650	11.620382	3986
5946.960562	11.532721	3987
5947.982646	11.428574	3988
5948.986553	11.621910	3989
5950.009841	11.702378	3990
5951.014634	11.678811	3991
5952.036469	11.605315	3992
5953.041651	11.536045	3993
5954.063316	11.451277	3994
5955.068741	11.516387	3995
5956.090108	11.468015	3996
5957.095164	11.615060	3997
5958.115987	11.652831	3998
5959.124032	11.448158	3999
5960.143960	11.559241	4000
5961.149828	11.283609	4001
5962.169740	11.278684	4002
5963.176667	11.468447	4003
5964.194123	11.369645	4004
5965.202871	11.419112	4005
5966.221950	11.396550	4006
5967.230313	11.283022	4007
5968.249403	11.280447	4008
5969.257719	11.221798	4009
5970.275147	11.286056	4010
5971.283998	11.257706	4011
5972.301403	11.308505	4012
5973.310691	11.357909	4013
5974.326787	11.193120	4014
5975.337858	11.095878	4015
5976.353478	11.047489	4016
5977.363031	11.251572	4017
5978.379503	11.170326	4018
5979.391264	11.340594	4019
5980.407717	11.246183	4020
5981.419549	11.118135	4021
5982.435766	11.076403	4022
5983.445773	10.985109	4023
5984.462107	10.891869	4024
5985.469958	11.078512	4025
5986.488634	11.038111	4026
5987.496154	11.037131	4027
5988.515747	10.949383	4028
5989.524123	10.910409	4029
5990.540753	10.842464	4030
5991.550610	11.000023	4031
5992.567972	10.895436	4032
5993.576569	10.928811	4033
5994.595460	10.917040	4034
5995.602838	10.928369	4035
5996.622091	10.807387	4036
5997.627904	10.706073	4037
5998.649583	10.632228	4038
5999.654859	10.821921	4039
6000.676565	10.733238	4040
6001.682431	10.837376	4041
6002.704189	10.878701	4042
6003.709549	10.712752	4043
6004.731582	10.806926	4044
6005.736319	10.641169	4045
6006.756255	10.642040	4046
6007.760702	10.762891	4047
6008.782690	10.655092	4048
6009.787462	10.810281	4049
6010.810723	10.632357	4050
6011.814268	10.561165	4051
6012.836996	10.552561	4052
6013.840875	10.669382	4053
6014.864069	10.567721	4054
6015.869027	10.754738	4055
6016.891136	10.683504	4056
6017.896459	10.518469	4057
6018.918710	10.606263	4058
6019.920825	10.391515	4059
6020.942634	10.372000	4060
6021.947508	10.548559	4061
6022.968536	10.522063	4062
6023.974489	10.587199	4063
6024.997584	10.513744	4064
6026.001474	10.415214	4065
6027.024838	10.390025	4066
6028.029715	10.377599	4067
6029.049395	10.354090	4068
6030.056067	10.516031	4069
6031.075139	10.405976	4070
6032.081685	10.364304	4071
6033.102059	10.324709	4072
6034.108466	10.222765	4073
6035.128034	10.306791	4074
6036.137445	10.203660	4075
6037.154721	10.286557	4076
6038.163641	10.318447	4077
6039.181189	10.427638	4078
6040.189223	10.170278	4079
6041.207044	10.130302	4080
6042.216551	10.197224	4081
6043.233354	10.156742	4082
6044.244199	10.264052	4083
6045.261512	10.187170	4084
6046.270130	10.251627	4085
6047.287084	10.194889	4086
6048.296875	10.119854	4087
6049.313902	10.042591	4088
6050.323678	10.209235	4089
6051.340853	10.032554	4090
6052.349933	10.136333	4091
6053.366310	10.077342	4092
6054.376944	10.089382	4093
6055.394145	9.967460	4094
6056.404359	9.912511	4095
6057.421567	9.869014	4096
6058.428244	10.058623	4097
6059.447699	9.907425	4098
6060.456925	9.992719	4099
6061.474666	9.900973	4100
6062.481251	9.902045	4101
6063.502293	9.878863	4102
6064.508528	9.876739	4103
6065.529168	9.949586	4104
6066.535677	9.903845	4105
6067.554475	9.890870	4106
6068.560573	9.893063	4107
6069.581242	9.879422	4108
6070.587545	9.829566	4109
6071.609362	9.781276	4110
6072.614627	9.887118	4111
6073.635328	9.710425	4112
6074.639208	9.717734	4113
6075.661875	9.747622	4114
6076.667562	9.802089	4115
6077.688506	9.685104	4116
6078.694855	9.673736	4117
6079.715994	9.723381	4118
6080.718735	9.681604	4119
6081.741379	9.607669	4120
6082.746842	9.789091	4121
6083.768024	9.695103	4122
6084.774245	9.694327	4123
6085.796653	9.678067	4124
6086.799979	9.622730	4125
6087.821984	9.607672	4126
6088.825318	9.565366	4127
6089.848368	9.519830	4128
6090.853072	9.631305	4129
6091.874603	9.542277	4130
6092.878817	9.614880	4131
6093.901329	9.551972	4132
6094.905344	9.508812	4133
6095.927470	9.668856	4134
6096.932714	9.447776	4135
6097.954861	9.502759	4136
6098.959255	9.520292	4137
6099.980720	9.442224	4138
6100.987934	9.401347	4139
6102.006462	9.377844	4140
6103.012869	9.317936	4141
6104.033678	9.342589	4142
6105.040632	9.417713	4143
6106.058610	9.505643	4144
6107.067755	9.479012	4145
6108.086003	9.351505	4146
6109.093967	9.276716	4147
6110.112169	9.226669	4148
6111.121111	9.319992	4149
6112.138637	9.370072	4150
6113.148059	9.317227	4151
6114.164767	9.373306	4152
6115.174766	9.264368	4153
6116.191585	9.202073	4154
6117.201195	9.068064	4155
6118.217747	9.126745	4156
6119.227265	9.373724	4157
6120.244104	9.263974	4158
6121.255498	9.229664	4159
6122.272703	9.113392	4160
6123.280167	9.056202	4161
6124.298292	9.058574	4162
6125.307536	9.195846	4163
6126.324370	9.195980	4164
6127.332724	9.279662	4165
6128.351709	9.239628	4166
6129.360651	9.038869	4167
6130.379274	9.047359	4168
6131.385772	8.984834	4169
6132.405319	8.949172	4170
6133.412939	9.261710	4171
6134.430631	9.059216	4172
6135.440208	9.061565	4173
6136.460047	8.849910	4174
6137.464341	8.901733	4175
6138.485095	8.835285	4176
6139.491793	8.834617	4177
6140.512318	8.968041	4178
6141.518275	9.063318	4179
6142.539581	8.922228	4180
6143.544314	8.944142	4181
6144.566278	8.858442	4182
6145.574359	8.747153	4183
6146.593278	8.827001	4184
6147.595695	9.006668	4185
6148.619009	8.964746	4186
6149.624067	8.937909	4187
6150.646592	8.890787	4188
6151.649931	8.748143	4189
6152.673079	8.641854	4190
6153.676861	8.785667	4191
6154.698916	8.691830	4192
6155.702554	8.835024	4193
6156.725667	8.913809	4194
6157.729138	8.776145	4195
6158.751325	8.723516	4196
6159.756530	8.580091	4197
6160.778274	8.614846	4198
6161.782698	8.795127	4199
6162.805899	8.714759	4200
6163.809946	8.742403	4201
6164.831485	8.705838	4202
6165.835531	8.490075	4203
6166.858759	8.485860	4204
6167.862125	8.673328	4205
6168.883632	8.606017	4206
6169.890566	8.691498	4207
6170.911329	8.651011	4208
6171.916339	8.359245	4209
