time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
9316.138848	97.763390	0.859873	0.069913	213
9318.165161	97.789642	0.858985	0.069526	215
9320.191200	97.862045	0.858353	0.069473	217
9322.217440	97.869583	0.858011	0.069194	219
9324.243880	97.910263	0.856828	0.068957	221
9326.270333	97.976707	0.855393	0.068749	223
9328.296337	98.036476	0.854241	0.068623	225
9330.322313	98.057541	0.853140	0.068674	227
9332.348862	98.099281	0.852140	0.068465	229
9334.375174	98.157112	0.850427	0.068484	231
9336.401357	98.146942	0.849639	0.068487	233
9338.427597	98.195183	0.848656	0.068568	235
9340.453839	98.216385	0.847634	0.068467	237
9342.480415	98.215363	0.847539	0.068213	239
9344.506977	98.224724	0.846483	0.068191	241
9346.533509	98.225624	0.845159	0.068245	243
9348.559663	98.194443	0.844243	0.067950	245
9350.586397	98.194061	0.842499	0.067415	247
9352.612915	98.161644	0.840475	0.067057	249
9354.639451	98.209023	0.839632	0.066766	251
9356.665991	98.227272	0.839077	0.066857	253
9358.692230	98.206932	0.838746	0.066573	255
9360.718276	98.214531	0.838322	0.066553	1
9362.744821	98.240204	0.837104	0.066677	3
9364.770598	98.308357	0.835643	0.066565	5
9366.796986	98.321602	0.834611	0.066483	7
9368.823201	98.343575	0.832701	0.066238	9
9370.848895	98.371834	0.831432	0.066127	11
9372.875059	98.368507	0.829648	0.065752	13
9374.901171	98.438652	0.828050	0.065309	15
9376.927126	98.488129	0.826833	0.065469	17
9378.953196	98.505371	0.825987	0.065037	19
9380.978569	98.554947	0.824737	0.064797	21
9383.004990	98.591026	0.824152	0.064661	23
9385.031062	98.675613	0.823003	0.064576	25
9387.056941	98.691017	0.821805	0.064240	27
9389.082534	98.808167	0.821667	0.064382	29
9391.108380	98.819511	0.820933	0.064223	31
9393.134903	98.835800	0.820000	0.064354	33
9395.160974	98.862221	0.818063	0.064286	35
9397.186983	98.927307	0.816747	0.064468	37
9399.212901	98.965118	0.815457	0.064271	39
9401.239142	98.981316	0.814261	0.064171	41
9403.265729	99.053299	0.812539	0.064148	43
9405.291920	99.070984	0.811132	0.063982	45
9407.317956	99.070923	0.810126	0.063911	47
9409.343999	99.109024	0.809071	0.063764	49
9411.369898	99.141106	0.808410	0.063496	51
9413.396930	99.153999	0.807207	0.063276	53
9415.422754	99.180435	0.804696	0.062942	55
9417.449209	99.222404	0.804644	0.062893	57
9419.474704	99.242386	0.802442	0.062686	59
9421.501201	99.306923	0.801994	0.062561	61
9423.527901	99.307114	0.802109	0.062345	63
9425.554316	99.340714	0.801958	0.062282	65
9427.580975	99.348808	0.800941	0.062119	67
9429.606775	99.365990	0.799238	0.061803	69
9431.633319	99.347557	0.798774	0.061485	71
9433.659346	99.355400	0.797133	0.061133	73
9435.685586	99.334831	0.796427	0.061261	75
