crossing time (s)	slope (V/s)	crossing number
3755.029712	16.790155	1894
3756.049842	16.766825	1895
3757.057156	16.648927	1896
3758.075943	16.631276	1897
3759.084495	16.590570	1898
3760.101209	16.715826	1899
3761.113478	16.698290	1900
3762.128744	16.685062	1901
3763.140445	16.635287	1902
3764.156042	16.525664	1903
3765.168166	16.495883	1904
3766.181149	16.459647	1905
3767.195325	16.529424	1906
3768.209193	16.418949	1907
3769.221396	16.541556	1908
3770.236325	16.449056	1909
3771.248806	16.323665	1910
3772.263280	16.259100	1911
3773.276132	16.277627	1912
3774.289541	16.211949	1913
3775.302565	16.377132	1914
3776.317800	16.312843	1915
3777.330401	16.429530	1916
3778.345192	16.115390	1917
3779.356480	16.154186	1918
3780.372397	16.057309	1919
3781.382264	16.172849	1920
3782.400211	16.093822	1921
3783.408888	16.111470	1922
3784.427558	16.139760	1923
3785.435812	15.997956	1924
3786.454707	15.912352	1925
3787.462573	15.903685	1926
3788.481450	15.885018	1927
3789.488875	15.979209	1928
3790.509784	16.044293	1929
3791.515111	15.929788	1930
3792.536628	15.884859	1931
3793.542351	15.858463	1932
3794.564491	15.715544	1933
3795.568394	15.905129	1934
3796.591682	15.800705	1935
3797.594980	15.958738	1936
3798.619400	15.677449	1937
3799.622728	15.689724	1938
3800.646949	15.581434	1939
3801.649677	15.618502	1940
3802.673454	15.528705	1941
3803.676126	15.694339	1942
3804.699680	15.598171	1943
3805.703638	15.598386	1944
3806.727513	15.592785	1945
3807.731148	15.402356	1946
3808.755057	15.422969	1947
3809.757868	15.415479	1948
3810.781821	15.364765	1949
3811.784521	15.545465	1950
3812.807979	15.498725	1951
3813.811526	15.534810	1952
3814.835456	15.440831	1953
3815.839348	15.328589	1954
3816.862350	15.162019	1955
3817.865787	15.382875	1956
3818.889264	15.481543	1957
3819.892694	15.391625	1958
3820.916390	15.215246	1959
3821.919402	15.113224	1960
3822.943269	15.154019	1961
3823.945917	15.051010	1962
3824.968886	15.103923	1963
3825.975030	15.264626	1964
3826.994766	15.179435	1965
3828.003774	14.949835	1966
3829.022958	14.994739	1967
3830.030198	14.876444	1968
3831.047914	14.973142	1969
3832.057534	15.081366	1970
3833.074667	15.152918	1971
3834.086348	15.041890	1972
3835.102397	14.935037	1973
3836.113334	14.767854	1974
3837.128329	14.797597	1975
3838.138761	14.787828	1976
3839.154633	14.898184	1977
3840.166919	14.867061	1978
3841.181703	14.885957	1979
3842.194735	14.803087	1980
3843.210226	14.690051	1981
3844.219961	14.568302	1982
3845.235646	14.660071	1983
3846.246669	14.672360	1984
3847.262172	14.703592	1985
3848.274584	14.689266	1986
3849.290328	14.704665	1987
3850.300461	14.571994	1988
3851.315946	14.473835	1989
3852.325776	14.420560	1990
3853.343903	14.460848	1991
3854.354520	14.650587	1992
3855.371701	14.558373	1993
3856.380933	14.513445	1994
3857.399435	14.515761	1995
3858.406188	14.284414	1996
3859.427042	14.222192	1997
3860.432852	14.397117	1998
3861.453431	14.348524	1999
3862.459905	14.482874	2000
3863.481109	14.407648	2001
3864.487526	14.300953	2002
3865.509056	14.267572	2003
3866.513194	14.101838	2004
3867.535909	14.187627	2005
3868.539011	14.353503	2006
3869.562918	14.220063	2007
3870.565435	14.365810	2008
3871.589852	14.281891	2009
3872.593330	14.082861	2010
3873.616065	14.086342	2011
3874.619575	14.139181	2012
3875.643628	14.020574	2013
3876.646883	14.192532	2014
3877.670384	14.170759	2015
3878.673152	14.060412	2016
3879.697693	14.065237	2017
3880.699526	13.833294	2018
3881.725069	13.893527	2019
3882.726198	14.028599	2020
3883.750237	13.928709	2021
3884.753793	14.040744	2022
3885.777050	13.995345	2023
3886.782480	13.848673	2024
3887.805201	13.878124	2025
3888.807805	13.788352	2026
3889.831494	13.771850	2027
3890.834154	13.923102	2028
3891.857423	13.895590	2029
3892.863268	13.944585	2030
3893.885139	13.788517	2031
3894.889807	13.698406	2032
3895.910833	13.480591	2033
3896.916771	13.624330	2034
3897.937828	13.846239	2035
3898.944230	13.867439	2036
3899.963677	13.602759	2037
3900.970403	13.552422	2038
3901.991116	13.627065	2039
3902.999715	13.502781	2040
3904.016858	13.364642	2041
3905.026007	13.642982	2042
3906.043053	13.639103	2043
3907.053655	13.582191	2044
3908.070839	13.514431	2045
3909.081809	13.447483	2046
3910.097674	13.330716	2047
3911.107646	13.441815	2048
3912.123669	13.419231	2049
3913.134411	13.460283	2050
3914.149755	13.446957	2051
3915.160650	13.538368	2052
3916.177028	13.369646	2053
3917.187901	13.226303	2054
3918.204952	13.282183	2055
3919.214161	13.317517	2056
3920.231220	13.233556	2057
3921.240895	13.224604	2058
3922.257675	13.262473	2059
3923.267293	13.150677	2060
3924.286022	13.144109	2061
3925.294081	13.162233	2062
3926.311922	13.164084	2063
3927.321223	13.140700	2064
3928.340330	13.132110	2065
3929.347521	13.106593	2066
3930.368650	13.043542	2067
3931.373939	12.926048	2068
3932.394587	12.919614	2069
3933.399920	13.014827	2070
3934.420947	12.913726	2071
3935.426650	13.063886	2072
3936.448376	12.983191	2073
3937.453572	12.930628	2074
3938.476601	12.849390	2075
3939.478414	12.846414	2076
