crossing time (s)	slope (V/s)	crossing number
2070.085626	8.366103	1225
2071.116787	8.561486	1226
2072.111684	8.718083	1227
2073.142547	8.662221	1228
2074.137229	8.601486	1229
2075.169211	8.466060	1230
2076.163231	8.604265	1231
2077.195340	8.399083	1232
2078.192396	8.455726	1233
2079.221267	8.195945	1234
2080.218210	8.249654	1235
2081.246795	8.318439	1236
2082.246530	8.207452	1237
2083.271316	8.168825	1238
2084.275821	8.070600	1239
2085.295909	8.152693	1240
2086.304547	8.156084	1241
2087.319866	8.112515	1242
2088.331522	8.360373	1243
2089.343808	8.081715	1244
2090.361741	8.300071	1245
2091.366435	8.088263	1246
2092.391715	8.248596	1247
2093.392188	8.121429	1248
2094.419385	8.147210	1249
2095.415833	7.927083	1250
2096.446634	8.114490	1251
2097.441939	8.099361	1252
2098.475757	8.010640	1253
2099.466213	7.917033	1254
2100.501284	7.857057	1255
2101.493300	7.962376	1256
2102.527134	7.994105	1257
2103.521778	8.065814	1258
2104.553828	7.949949	1259
2105.547443	8.027750	1260
2106.577867	8.241068	1261
2107.576598	7.984096	1262
2108.602028	8.149852	1263
2109.606270	7.806152	1264
2110.625369	8.182529	1265
2111.634559	7.861946	1266
2112.650398	7.949101	1267
2113.662476	7.746444	1268
2114.673982	7.993595	1269
2115.692036	7.696846	1270
2116.695823	7.931542	1271
2117.721603	7.822032	1272
2118.722888	7.901576	1273
2119.749696	7.828398	1274
2120.745502	7.877941	1275
2121.777249	7.910899	1276
2122.773190	7.850099	1277
2123.804738	7.884292	1278
2124.797707	7.772804	1279
2125.829162	7.642781	1280
2126.825384	7.819891	1281
2127.858319	7.727428	1282
2128.851142	7.668660	1283
2129.884113	7.765786	1284
2130.876824	7.590937	1285
2131.910350	7.718558	1286
2132.904847	7.651068	1287
2133.936163	7.730212	1288
2134.930093	7.850772	1289
2135.962489	7.845982	1290
2136.958801	7.660414	1291
2137.987089	7.551542	1292
2138.984245	7.662044	1293
2140.012897	7.622981	1294
2141.013763	7.592389	1295
2142.035980	7.599307	1296
2143.044803	7.476613	1297
2144.060142	7.490144	1298
2145.069892	7.485933	1299
2146.083978	7.648823	1300
2147.099537	7.562692	1301
2148.106487	7.525118	1302
2149.129554	7.506976	1303
2150.131601	7.384914	1304
2151.156675	7.482854	1305
2152.155272	7.583184	1306
2153.186856	7.456909	1307
2154.181451	7.461504	1308
2155.213067	7.403921	1309
