crossing time (s)	slope (V/s)	crossing number
9311.083174	4.366205	6864
9312.083558	4.384595	6865
9313.107635	4.407696	6866
9314.111414	4.073991	6867
9315.134744	4.239848	6868
9316.138491	4.202323	6869
9317.160850	4.369453	6870
9318.164580	4.340419	6871
9319.186960	4.402644	6872
9320.188894	4.200126	6873
9321.213478	4.263587	6874
9322.216330	4.127486	6875
9323.241641	4.019238	6876
9324.243068	4.303408	6877
9325.265968	4.337280	6878
9326.269922	4.260555	6879
9327.292537	4.260246	6880
9328.294888	4.065657	6881
9329.319448	4.139407	6882
9330.320917	3.994863	6883
9331.344494	4.194405	6884
9332.347944	4.236959	6885
9333.372131	4.297553	6886
9334.374622	3.947465	6887
9335.395198	4.215055	6888
9336.401285	4.001454	6889
9337.423206	4.064081	6890
9338.426824	4.208423	6891
9339.450348	4.249835	6892
9340.451689	4.070821	6893
9341.476125	4.192185	6894
9342.479227	3.959954	6895
9343.502518	4.055772	6896
9344.507065	4.002259	6897
9345.528388	4.178968	6898
9346.532814	4.190277	6899
9347.554168	4.179337	6900
9348.557324	3.907234	6901
9349.578858	4.012487	6902
9350.585678	4.012943	6903
9351.604597	4.025540	6904
9352.611878	4.137477	6905
9353.630431	4.232174	6906
9354.638265	4.019979	6907
9355.657241	4.043261	6908
9356.665841	3.895238	6909
9357.682673	3.932055	6910
9358.692413	3.970544	6911
9359.710987	4.166927	6912
9360.716035	4.012808	6913
9361.734872	4.142947	6914
9362.743741	3.826643	6915
9363.760221	3.832620	6916
9364.770072	3.923921	6917
9365.789785	4.034112	6918
9366.795935	4.078065	6919
9367.813401	4.165495	6920
9368.821311	3.936598	6921
9369.840903	3.987301	6922
9370.847305	3.780127	6923
9371.866402	3.885069	6924
9372.874501	3.988450	6925
9373.893326	4.025031	6926
9374.899434	3.985382	6927
9375.919021	4.062915	6928
9376.925395	3.780653	6929
9377.945100	3.864973	6930
9378.952945	3.882569	6931
9379.972933	3.895146	6932
9380.974761	3.874809	6933
9381.998629	4.026843	6934
9383.002029	3.804529	6935
9384.023091	3.902160	6936
9385.030174	3.727514	6937
9386.052649	3.833221	6938
9387.057920	3.943486	6939
9388.081595	3.966488	6940
9389.079834	3.911328	6941
9390.106854	3.988265	6942
9391.105428	3.605745	6943
9392.132346	3.851904	6944
9393.135538	3.748658	6945
9394.156746	3.746369	6946
9395.159430	3.928173	6947
9396.184690	4.017786	6948
9397.185173	3.675844	6949
9398.209110	3.750349	6950
9399.210635	3.638256	6951
9400.237604	3.638221	6952
9401.237708	3.840010	6953
9402.265423	3.811920	6954
9403.265307	3.745988	6955
9404.289514	3.999371	6956
9405.291022	3.593771	6957
9406.314296	3.686402	6958
9407.316801	3.768279	6959
9408.341458	3.714993	6960
9409.341921	3.821227	6961
9410.369361	3.854361	6962
9411.366344	3.496533	6963
9412.395288	3.762773	6964
9413.398364	3.665833	6965
9414.420468	3.624702	6966
9415.422098	3.865001	6967
9416.446373	3.696937	6968
9417.447979	3.661662	6969
9418.471206	3.827018	6970
9419.471561	3.569671	6971
9420.497868	3.511664	6972
9421.498520	3.519965	6973
9422.524893	3.718455	6974
9423.526229	3.752356	6975
9424.549681	3.751613	6976
9425.552201	3.681027	6977
9426.576549	3.752806	6978
9427.581376	3.505601	6979
9428.602966	3.600687	6980
9429.605609	3.625131	6981
9430.630767	3.680619	6982
9431.631861	3.611132	6983
9432.653836	3.772089	6984
9433.656702	3.555261	6985
9434.679682	3.538677	6986
9435.683467	3.578887	6987
9436.704550	3.763501	6988
9437.710743	3.733218	6989
9438.733417	3.687924	6990
9439.736053	3.644923	6991
9440.759875	3.572885	6992
9441.765232	3.524213	6993
9442.784902	3.761832	6994
9443.787811	3.555879	6995
9444.810145	3.670318	6996
9445.813809	3.542424	6997
9446.836888	3.717313	6998
9447.844885	3.480911	6999
9448.862991	3.516588	7000
9449.867507	3.473649	7001
9450.889800	3.668600	7002
9451.895895	3.533569	7003
9452.914336	3.530163	7004
9453.916999	3.170932	7005
9454.941672	3.568454	7006
9455.947868	3.427342	7007
9456.965236	3.468224	7008
9457.974323	3.477127	7009
9458.994747	3.533330	7010
9459.996446	3.374538	7011
9461.020155	3.582020	7012
9462.024575	3.315394	7013
9463.045088	3.477649	7014
9464.048815	3.471493	7015
9465.074190	3.555945	7016
9466.076790	3.385160	7017
9467.098445	3.443042	7018
9468.102286	3.405344	7019
9469.125724	3.377592	7020
9470.127471	3.427595	7021
9471.153901	3.458021	7022
9472.154334	3.456612	7023
9473.177080	3.499816	7024
9474.178835	3.405762	7025
9475.204872	3.450786	7026
9476.207300	3.346442	7027
9477.230087	3.422237	7028
9478.232663	3.342207	7029
9479.258562	3.347344	7030
9480.258034	3.331696	7031
9481.285380	3.448274	7032
9482.283827	3.400837	7033
9483.309044	3.412231	7034
9484.310051	3.361497	7035
9485.336122	3.391945	7036
9486.336687	3.290052	7037
9487.360905	3.377105	7038
9488.361971	3.400976	7039
9489.389363	3.331900	7040
9490.388952	3.341165	7041
9491.414178	3.424592	7042
9492.415365	3.301012	7043
9493.440991	3.345645	7044
9494.441003	3.241504	7045
9495.467450	3.412264	7046
9496.468900	3.342895	7047
9497.492582	3.348610	7048
9498.492460	3.316392	7049
9499.520456	3.187048	7050
9500.520341	3.221036	7051
9501.545017	3.253988	7052
9502.543862	3.268855	7053
9503.573208	3.314312	7054
9504.572490	3.294343	7055
9505.597619	3.381303	7056
9506.598682	3.284672	7057
9507.623040	3.229485	7058
9508.623171	3.159647	7059
9509.650683	3.357591	7060
9510.650671	3.245921	7061
9511.674946	3.352300	7062
9512.677385	3.165004	7063
9513.701103	3.354391	7064
9514.704651	3.166626	7065
9515.726903	3.170507	7066
9516.728216	3.223573	7067
9517.755067	3.159808	7068
9518.755461	3.212766	7069
9519.779254	3.245662	7070
9520.784374	3.180041	7071
9521.805651	3.150208	7072
