crossing time (s)	slope (V/s)	crossing number
2787.291462	6.940889	1777
2788.346352	6.802623	1778
2789.317836	7.024364	1779
2790.372202	6.662726	1780
2791.347147	7.055903	1781
2792.394878	6.673816	1782
2793.377758	6.956211	1783
2794.415911	6.685967	1784
2795.415222	6.548781	1785
2796.437634	7.048540	1786
2797.450230	6.602456	1787
2798.456625	6.760382	1788
2799.485288	6.932241	1789
2800.477704	7.044644	1790
2801.514870	6.736685	1791
2802.505012	6.943207	1792
2803.543164	6.731824	1793
2804.534405	6.489561	1794
2805.563593	6.680925	1795
2806.564482	6.272328	1796
2807.588912	6.772333	1797
2808.597375	6.428907	1798
2809.612234	6.834322	1799
2810.628533	6.743395	1800
2811.636154	6.622972	1801
2812.658333	6.955928	1802
2813.661605	6.720344	1803
2814.689642	7.133084	1804
2815.689967	6.589191	1805
2816.717549	7.270065	1806
2817.718672	6.293922	1807
2818.743829	7.234175	1808
2819.744317	6.667826	1809
2820.770841	7.309437	1810
2821.775868	7.292764	1811
2822.794261	7.355162	1812
2823.805995	7.617700	1813
2824.819823	6.926668	1814
2825.834477	7.550826	1815
2826.841244	6.904795	1816
2827.863972	7.252420	1817
2828.867192	6.612270	1818
2829.894019	6.978424	1819
2830.890000	6.488295	1820
2831.923287	6.606471	1821
2832.918148	6.511312	1822
2833.954472	6.706726	1823
2834.945972	6.657800	1824
2835.975767	7.106351	1825
2836.978142	7.185605	1826
2837.997711	7.227461	1827
2839.012737	7.902738	1828
2840.017862	7.424937	1829
2841.043613	7.819594	1830
2842.039856	7.454026	1831
2843.076526	7.225950	1832
2844.059096	7.612361	1833
2845.108978	6.616521	1834
2846.087040	7.105178	1835
2847.138245	6.464662	1836
2848.112945	6.936602	1837
2849.164030	6.678223	1838
2850.142996	7.060443	1839
2851.192342	7.057950	1840
2852.169286	7.053340	1841
2853.221121	7.413737	1842
2854.195092	7.072002	1843
2855.246386	7.994962	1844
2856.222045	7.257113	1845
2857.273610	8.067841	1846
2858.248564	7.356609	1847
2859.295738	8.252894	1848
2860.278471	7.679962	1849
2861.317734	8.013499	1850
2862.310101	7.847545	1851
2863.340284	7.920508	1852
2864.341844	7.545425	1853
2865.360114	7.753886	1854
2866.375658	7.063692	1855
2867.379070	7.509788	1856
2868.406539	7.201042	1857
2869.402343	7.391965	1858
2870.435462	7.461013	1859
2871.428074	7.400057	1860
2872.461885	7.795803	1861
2873.453083	7.515978	1862
2874.487460	7.812351	1863
2875.480276	7.637307	1864
2876.511038	7.883253	1865
2877.510930	7.618553	1866
2878.533880	7.703020	1867
2879.537790	7.329911	1868
2880.561387	7.727931	1869
2881.564833	7.190770	1870
2882.583567	7.520627	1871
2883.595158	7.174417	1872
2884.613707	7.508123	1873
2885.617598	6.980336	1874
2886.637479	7.192072	1875
2887.645221	6.947271	1876
2888.665625	7.000526	1877
2889.668079	6.869486	1878
2890.695608	6.984626	1879
2891.695108	6.875897	1880
2892.723533	7.154191	1881
2893.716971	6.978342	1882
2894.751314	7.342129	1883
2895.743807	7.084568	1884
2896.779489	7.318556	1885
2897.769146	7.276739	1886
2898.803059	7.195368	1887
2899.798743	7.217571	1888
2900.827197	7.101042	1889
2901.828727	6.924311	1890
2902.847811	7.034438	1891
2903.862210	6.702148	1892
2904.867667	6.980671	1893
2905.895041	6.840855	1894
2906.887769	6.870936	1895
2907.924023	7.027307	1896
2908.911433	6.925470	1897
2909.953663	7.192049	1898
2910.935464	6.998433	1899
2911.983235	7.030639	1900
2912.956798	6.991124	1901
2914.008191	6.971718	1902
2914.985984	7.205760	1903
2916.036399	6.913076	1904
2917.010644	6.931431	1905
2918.063983	6.686179	1906
2919.035901	6.936734	1907
2920.087131	6.731171	1908
2921.065105	6.841783	1909
2922.114148	6.628027	1910
2923.093128	6.660096	1911
2924.136477	6.839915	1912
2925.123064	6.573098	1913
2926.157199	6.722228	1914
2927.153930	6.789261	1915
2928.180684	6.716957	1916
2929.186907	6.753276	1917
2930.201958	6.750184	1918
2931.220164	6.723378	1919
2932.220192	6.667420	1920
2933.250726	6.578703	1921
2934.243572	6.667351	1922
2935.278331	6.573348	1923
2936.270517	6.661155	1924
2937.305408	6.775305	1925
2938.295462	6.456928	1926
2939.332208	6.678370	1927
2940.322176	6.692520	1928
2941.355305	6.878389	1929
2942.351672	6.597506	1930
2943.382988	6.849271	1931
2944.376312	6.504793	1932
2945.407149	6.683362	1933
2946.402932	6.684742	1934
2947.433738	6.802027	1935
2948.431131	6.437864	1936
2949.458590	6.747099	1937
2950.454745	6.583000	1938
2951.486036	6.532411	1939
2952.482132	6.509263	1940
2953.515705	6.574856	1941
2954.505134	6.454244	1942
2955.541870	6.486323	1943
2956.532793	6.369178	1944
2957.570811	6.431808	1945
2958.557907	6.501072	1946
2959.592832	6.447185	1947
2960.588614	6.439746	1948
2961.618683	6.473203	1949
2962.617260	6.450963	1950
2963.639833	6.431026	1951
2964.644991	6.465948	1952
2965.661212	6.442680	1953
2966.679284	6.463410	1954
2967.679926	6.256675	1955
2968.709444	6.235481	1956
2969.703443	6.328982	1957
2970.742069	6.327884	1958
2971.727002	6.239390	1959
2972.771447	6.396307	1960
2973.748487	6.305897	1961
2974.797076	6.235669	1962
2975.776767	6.461907	1963
2976.826845	6.239484	1964
2977.799025	6.226331	1965
2978.850192	6.338046	1966
2979.828477	6.379835	1967
2980.878487	6.325604	1968
2981.854644	6.338764	1969
2982.900339	6.302447	1970
2983.881336	6.140676	1971
2984.927797	6.361117	1972
2985.912461	6.361775	1973
2986.948711	6.104445	1974
2987.942232	6.129797	1975
2988.968088	6.366969	1976
2989.973793	6.024650	1977
2990.991486	6.152913	1978
2992.005088	5.966196	1979
2993.012885	6.349798	1980
2994.034355	6.171972	1981
2995.034032	6.172753	1982
2996.065307	6.237937	1983
2997.059299	6.178776	1984
2998.094878	6.081956	1985
2999.083473	6.205114	1986
3000.121484	6.082579	1987
3001.110674	5.952229	1988
3002.146138	6.234366	1989
3003.135930	5.789585	1990
3004.172300	6.012731	1991
3005.162094	6.054474	1992
3006.197062	6.267697	1993
3007.189947	5.971212	1994
3008.224770	6.226625	1995
3009.215189	5.972596	1996
3010.248786	5.974757	1997
3011.243579	6.109187	1998
3012.276960	6.129038	1999
3013.267558	5.885129	2000
3014.305228	6.104552	2001
3015.293587	6.045737	2002
3016.331133	5.974106	2003
3017.320025	5.952343	2004
3018.358580	5.981202	2005
3019.346319	5.853399	2006
3020.380523	5.923407	2007
3021.375305	5.934440	2008
3022.406924	5.590707	2009
3023.406376	5.980274	2010
3024.427583	5.871639	2011
3025.436561	5.847451	2012
3026.448007	5.828506	2013
3027.468806	5.804048	2014
3028.470640	5.943606	2015
3029.499438	5.761781	2016
3030.491373	5.875969	2017
3031.527991	5.846609	2018
3032.513791	5.725099	2019
3033.558008	5.848237	2020
3034.539471	5.777513	2021
3035.587813	5.742579	2022
3036.563244	5.727119	2023
3037.613044	5.759656	2024
3038.589209	5.822263	2025
3039.639267	5.691266	2026
3040.617547	5.699839	2027
3041.666365	5.781840	2028
3042.642458	5.581703	2029
3043.688474	5.873026	2030
3044.671837	5.719942	2031
3045.714009	5.615393	2032
3046.701544	5.744308	2033
