time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6887.068156	87.571594	1.253068	0.040430	131
6889.094874	87.574516	1.251118	0.040818	133
6891.121312	87.589828	1.250170	0.041007	135
6893.147710	87.626312	1.248220	0.041020	137
6895.174491	87.663429	1.245614	0.041053	139
6897.200720	87.704529	1.243404	0.041222	141
6899.227479	87.709442	1.241175	0.041430	143
6901.253974	87.720856	1.238745	0.041765	145
6903.280565	87.737823	1.237341	0.041691	147
6905.307095	87.768547	1.234860	0.041821	149
6907.333506	87.790588	1.232769	0.041950	151
6909.360188	87.815704	1.231630	0.041977	153
6911.386604	87.840065	1.230031	0.042145	155
6913.413149	87.874748	1.229113	0.042187	157
6915.439746	87.892166	1.227797	0.042288	159
