time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
8438.033777	88.167976	1.038996	0.028138	129
8440.061371	88.149101	1.040841	0.028222	131
8442.088973	88.161026	1.042229	0.028359	133
8444.116404	88.164940	1.043506	0.028678	135
8446.144135	88.109032	1.045233	0.029183	137
8448.171702	88.108444	1.046595	0.029110	139
8450.199983	88.080933	1.048126	0.029272	141
8452.228227	88.043022	1.049127	0.029118	143
8454.256881	88.039444	1.051373	0.029026	145
8456.285527	87.988701	1.052738	0.029187	147
8458.314067	87.984238	1.055626	0.029144	149
8460.341693	88.003616	1.057612	0.029506	151
8462.369807	87.984734	1.059474	0.029790	153
8464.397841	88.005150	1.060864	0.030093	155
8466.425590	87.992371	1.064366	0.030184	157
8468.453210	88.001724	1.068182	0.030209	159
8470.480422	88.013023	1.070281	0.030337	161
8472.507648	88.021477	1.071868	0.030549	163
8474.534778	88.035423	1.073414	0.030697	165
8476.561658	88.022820	1.074990	0.030519	167
8478.588992	88.047974	1.076033	0.030253	169
8480.616342	88.043037	1.078191	0.030440	171
8482.644080	87.999344	1.078360	0.030713	173
8484.671464	87.988251	1.079100	0.030841	175
8486.698657	87.925072	1.080116	0.030891	177
8488.726056	87.919724	1.079613	0.030919	179
8490.753147	87.919418	1.081102	0.031204	181
8492.779790	87.939552	1.080599	0.031340	183
8494.805605	87.963020	1.081137	0.031335	185
8496.831913	88.034004	1.082611	0.031239	187
8498.857611	88.123985	1.083558	0.031183	189
8500.883876	88.254471	1.084536	0.031196	191
8502.909647	88.317841	1.085654	0.031102	193
8504.936201	88.428169	1.085499	0.031228	195
8506.962475	88.489410	1.085994	0.031633	197
8508.989049	88.492752	1.086151	0.031798	199
8511.016240	88.510475	1.086196	0.031739	201
8513.043011	88.530487	1.086873	0.031887	203
8515.070555	88.517166	1.088631	0.032174	205
8517.097529	88.499443	1.091934	0.032453	207
8519.125643	88.504539	1.092836	0.032528	209
8521.153532	88.530937	1.092569	0.032573	211
8523.181546	88.426971	1.092332	0.032521	213
8525.209642	88.435432	1.091603	0.032236	215
8527.237336	88.394028	1.092968	0.032342	217
8529.265498	88.392952	1.093758	0.032608	219
8531.293499	88.368088	1.094790	0.032335	221
8533.321260	88.397743	1.096017	0.032538	223
8535.349277	88.413063	1.096884	0.032662	225
8537.376589	88.459015	1.093691	0.032816	227
8539.403621	88.472321	1.093228	0.033013	229
8541.430497	88.527000	1.092354	0.033065	231
8543.456889	88.536674	1.091625	0.033230	233
8545.483578	88.538177	1.089261	0.033515	235
8547.509627	88.514297	1.087711	0.033578	237
8549.536640	88.479439	1.085822	0.033703	239
8551.562855	88.475868	1.084607	0.033734	241
8553.589330	88.432884	1.083135	0.033830	243
8555.615282	88.414963	1.081156	0.034059	245
8557.641570	88.423523	1.080203	0.034206	247
8559.667592	88.427895	1.078635	0.034396	249
8561.693323	88.411743	1.076878	0.034693	251
8563.719473	88.441925	1.075131	0.034687	253
8565.745045	88.487625	1.072309	0.034724	255
8567.770711	88.531952	1.070732	0.034609	1
8569.795849	88.639915	1.069879	0.034692	3
8571.821587	88.697021	1.068870	0.034988	5
8573.846787	88.802872	1.066518	0.035039	7
8575.872325	88.874016	1.066005	0.035042	9
8577.898157	88.920815	1.064888	0.035091	11
8579.924374	88.993530	1.063366	0.035269	13
8581.950402	89.009140	1.061582	0.035467	15
8583.976898	89.034485	1.059081	0.035448	17
8586.003398	89.070251	1.058050	0.035505	19
8588.030023	89.025398	1.056353	0.035535	21
8590.056377	89.024826	1.054568	0.035633	23
8592.083606	89.012680	1.052416	0.035647	25
8594.110324	88.958809	1.050865	0.035977	27
8596.137454	88.951920	1.049214	0.036539	29
8598.164887	88.939880	1.047398	0.036594	31
8600.192497	88.928368	1.045593	0.036687	33
8602.219992	88.939781	1.043296	0.036647	35
8604.246819	88.951332	1.041281	0.036831	37
8606.274203	88.989319	1.041036	0.037160	39
8608.301097	88.980209	1.041602	0.037463	41
8610.327475	88.990746	1.041007	0.037640	43
8612.354081	88.993561	1.040749	0.037930	45
8614.380311	88.984810	1.038576	0.037946	47
8616.406478	88.991142	1.037849	0.038101	49
8618.432614	88.962646	1.036373	0.038211	51
8620.459374	88.947792	1.034102	0.038235	53
8622.485455	88.966049	1.033080	0.038322	55
8624.512170	88.955070	1.031488	0.038511	57
8626.538124	88.925758	1.030479	0.038459	59
8628.564438	88.968964	1.028522	0.038382	61
8630.590933	88.975243	1.027161	0.038513	63
8632.616474	89.018379	1.025067	0.038683	65
8634.642149	89.064774	1.022572	0.038516	67
8636.668035	89.141815	1.020911	0.038579	69
8638.693447	89.182510	1.018624	0.038728	71
8640.718374	89.249062	1.017371	0.038728	73
8642.744282	89.314537	1.015966	0.038839	75
8644.769890	89.405151	1.015026	0.039001	77
8646.794304	89.469490	1.013941	0.039045	79
8648.820742	89.531479	1.012517	0.039118	81
8650.847057	89.600945	1.011003	0.039498	83
8652.872636	89.605026	1.010151	0.039623	85
8654.899149	89.651253	1.008574	0.040010	87
8656.925713	89.635262	1.007241	0.040283	89
8658.951856	89.633186	1.004697	0.040482	91
8660.978910	89.598808	1.003178	0.040674	93
8663.006323	89.600777	1.000383	0.040640	95
8665.033104	89.571457	0.999765	0.040856	97
8667.060118	89.567329	0.998174	0.040947	99
8669.087533	89.534157	0.996371	0.041079	101
8671.114630	89.531639	0.994615	0.041151	103
8673.141612	89.598808	0.993822	0.041512	105
8675.168647	89.583237	0.992034	0.041809	107
8677.195936	89.590530	0.990184	0.041712	109
8679.223039	89.599297	0.988385	0.041806	111
8681.249022	89.608826	0.987131	0.041744	113
8683.275768	89.616920	0.986522	0.041681	115
8685.302516	89.630608	0.986221	0.042139	117
8687.328664	89.637787	0.984197	0.042390	119
8689.354548	89.630974	0.982961	0.042491	121
8691.381007	89.643852	0.982026	0.042686	123
